AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG
4,400711,ต. พังทุย,Phang Thui,4007,อ. น้ำพอง,Nam Phong,40,จ. ขอนแก่น,Khon Kaen,16.774,102.928
4,410505,ต. หนองกุงศรี,Nong Kung Si,4105,อ. โนนสะอาด,Non Sa-at,41,จ. อุดรธานี,Udon Thani,17.048,102.772
4,521206,ต. แม่สัน,Mae San,5212,อ. ห้างฉัตร,Hang Chat,52,จ. ลำปาง,Lampang,18.291,99.273
4,440109,ต. ท่าสองคอน,,4401,อ. เมืองมหาสารคาม,Mueang Maha Sarakham,44,จ. มหาสารคาม,Maha Sarakham,16.163,103.150
4,160801,ต. สระโบสถ์,Sa Bot,1608,อ. สระโบสถ์,Sa Bot,16,จ. ลพบุรี,Lop Buri,15.224,100.846
4,340906,ต. บุเปือย,Bu Pueai,3409,อ. น้ำยืน,Nam Yuen,34,จ. อุบลราชธานี,Ubon Ratchathani,14.538,105.056
4,450202,ต. เมืองบัว,Mueang Bua,4502,อ. เกษตรวิสัย,Kaset Wisai,45,จ. ร้อยเอ็ด,Roi Et,15.593,103.595
4,160904,ต. วังทอง,Wang Thong,1609,อ. โคกเจริญ,Khok Charoen,16,จ. ลพบุรี,Lop Buri,15.469,100.811
4,801904,ต. ทุ่งโพธิ์,Thung Pho,8019,อ. จุฬาภรณ์,Chulabhorn,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.109,99.829
4,390213,ต. กุดแห่,Kut Hae,3902,อ. นากลาง,Na Klang,39,จ. หนองบัวลำภู,Nong Bua Lam Phu,17.391,102.149
4,461604,ต. บ่อแก้ว,Bo Kaeo,4616,อ. นาคู,Na Khu,46,จ. กาฬสินธุ์,Kalasin,16.791,103.994
4,230402,ต. ช้างทูน,Chang Thun,2304,อ. บ่อไร่,Bo Rai,23,จ. ตราด,Trat,12.585,102.469
4,610303,ต. พลวงสองนาง,Phluang Song Nang,6103,อ. สว่างอารมณ์,Sawang Arom,61,จ. อุทัยธานี,Uthai Thani,15.550,99.779
4,670508,ต. พุขาม,Phu Kham,6705,อ. วิเชียรบุรี,Wichian Buri,67,จ. เพชรบูรณ์,Phetchabun,15.529,101.044
4,330402,ต. กุดเสลา,Kut Salao,3304,อ. กันทรลักษ์,Kantharalak,33,จ. ศรีสะเกษ,Si Sa Ket,14.679,104.833
4,301208,ต. โนนทองหลาง,Non Thong Lang,3012,อ. บัวใหญ่,Bua Yai,30,จ. นครราชสีมา,Nakhon Ratchasima,15.522,102.374
4,860804,ต. ช่องไม้แก้ว,Chong Mai Kaeo,8608,อ. ทุ่งตะโก,Thung Tako,86,จ. ชุมพร,Chumphon,10.117,99.024
4,490112,ต. ดงมอน,Dong Mon,4901,อ. เมืองมุกดาหาร,Mueang Mukdahan,49,จ. มุกดาหาร,Mukdahan,16.687,104.500
4,471008,ต. หนองกวั่ง,Nong Kwang,4710,อ. บ้านม่วง,Ban Muang,47,จ. สกลนคร,Sakon Nakhon,17.796,103.487
4,530703,ต. ไร่อ้อย,Rai Oi,5307,อ. พิชัย,Phichai,53,จ. อุตรดิตถ์,Uttaradit,17.358,100.027
4,450205,ต. ดงครั่งใหญ่,Dong Khrang Yai,4502,อ. เกษตรวิสัย,Kaset Wisai,45,จ. ร้อยเอ็ด,Roi Et,15.487,103.534
4,620206,ต. พานทอง,Phan Thong,6202,อ. ไทรงาม,Sai Ngam,62,จ. กำแพงเพชร,Kamphaeng Phet,16.384,99.833
4,802303,ต. สวนหลวง,Suan Luang,8023,อ. เฉลิมพระเกียรติ,Chaloem Phra Kiet,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.139,100.037
4,481002,ต. นาหัวบ่อ,Na Hua Bo,4810,อ. โพนสวรรค์,Phon Sawan,48,จ. นครพนม,Nakhon Phanom,17.482,104.368
4,570602,ต. ป่าแงะ,Pa Ngae,5706,อ. ป่าแดด,Pa Daet,57,จ. เชียงราย,Chiang Rai,19.579,99.933
4,860711,ต. เขาค่าย,Khao Khai,8607,อ. สวี,Sawi,86,จ. ชุมพร,Chumphon,10.104,98.891
4,530704,ต. ท่าสัก,Tha Sak,5307,อ. พิชัย,Phichai,53,จ. อุตรดิตถ์,Uttaradit,17.379,100.178
4,620107,ต. ลานดอกไม้,Lan Dokmai,6201,อ. เมืองกำแพงเพชร,Mueang Kamphaeng Phet,62,จ. กำแพงเพชร,Kamphaeng Phet,16.634,99.440
4,411005,ต. คำโคกสูง,Kham Khok Sung,4110,อ. วังสามหมอ,Wang Sam Mo,41,จ. อุดรธานี,Udon Thani,16.882,103.426
4,601501,ต. ชุมตาบง,Chum Ta Bong,6015,อ. ชุมตาบง,Chum Ta Bong,60,จ. นครสวรรค์,Nakhon Sawan,15.627,99.572
4,620106,ต. ทรงธรรม,Songtham,6201,อ. เมืองกำแพงเพชร,Mueang Kamphaeng Phet,62,จ. กำแพงเพชร,Kamphaeng Phet,16.530,99.454
4,571801,ต. ปงน้อย,Pong Noi,5718,อ. ดอยหลวง,Doi Luang,57,จ. เชียงราย,Chiang Rai,20.104,100.068
4,620117,ต. คลองแม่ลาย,Khlong Mae Lai,6201,อ. เมืองกำแพงเพชร,Mueang Kamphaeng Phet,62,จ. กำแพงเพชร,Kamphaeng Phet,16.375,99.410
4,571103,ต. บ้านโป่ง,Ban Pong,5711,อ. เวียงป่าเป้า,Wiang Pa Pao,57,จ. เชียงราย,Chiang Rai,19.302,99.459
4,521004,ต. บ้านกิ่ว,Ban Kio,5210,อ. แม่ทะ,Mae Tha,52,จ. ลำปาง,Lampang,18.089,99.491
4,860404,ต. นาขา,Nakha,8604,อ. หลังสวน,Lang Suan,86,จ. ชุมพร,Chumphon,10.009,99.081
4,420706,ต. สานตม,Santom,4207,อ. ภูเรือ,Phu Ruea,42,จ. เลย,Loei,17.460,101.482
4,920705,ต. วังมะปรางเหนือ,Wang Maprang Nuea,9207,อ. วังวิเศษ,Wang Wiset,92,จ. ตรัง,Trang,7.746,99.398
4,560205,ต. ทุ่งรวงทอง,Thung Ruang Thong,5602,อ. จุน,Mueang Phayao,56,จ. พะเยา,Phayao,19.436,100.166
4,490305,ต. บ้านบาก,Ban Bak,4903,อ. ดอนตาล,Don Tan,49,จ. มุกดาหาร,Mukdahan,16.232,104.852
4,950201,ต. เบตง,Betong,9502,อ. เบตง,Betong,95,จ. ยะลา,Yala,5.803,101.009
4,341107,ต. โคกจาน,Khok Chan,3411,อ. ตระการพืชผล,Trakan Phuet Phon,34,จ. อุบลราชธานี,Ubon Ratchathani,15.507,105.100
4,350904,ต. คำเตย,Kham Toei,3509,อ. ไทยเจริญ,Thai Charoen,35,จ. ยโสธร,Yasothon,16.100,104.388
4,571702,ต. ดงมหาวัน,Dong Mahawan,5717,อ. เวียงเชียงรุ้ง,Wiang Chiang Rung,57,จ. เชียงราย,Chiang Rai,20.041,100.006
4,471101,ต. อากาศ,Akat,4711,อ. อากาศอำนวย,Akat Amnuai,47,จ. สกลนคร,Sakon Nakhon,17.572,104.013
4,340418,ต. หนองเหล่า,Nong Lao,3404,อ. เขื่องใน,Khueang Nai,34,จ. อุบลราชธานี,Ubon Ratchathani,15.453,104.592
4,311402,ต. ห้วยหิน,Huai Hin,3114,อ. หนองหงส์,Nong Hong,31,จ. บุรีรัมย์,Buri Ram,14.871,102.594
4,660901,ต. สากเหล็ก,Sak Lek,6609,อ. สากเหล็ก,Sak Lek,66,จ. พิจิตร,Phichit,16.486,100.461
4,471703,ต. นาตงวัฒนา,Na Tong Watthana,4717,อ. โพนนาแก้ว,Phon Na Kaeo,47,จ. สกลนคร,Sakon Nakhon,17.242,104.341
4,480202,ต. หนองฮี,Nong Hi,4802,อ. ปลาปาก,Pla Pak,48,จ. นครพนม,Nakhon Phanom,17.128,104.587
4,620102,ต. ไตรตรึงษ์,Trai Trueng,6201,อ. เมืองกำแพงเพชร,Mueang Kamphaeng Phet,62,จ. กำแพงเพชร,Kamphaeng Phet,16.328,99.553
4,721003,ต. หนองโพธิ์,Nong Pho,7210,อ. หนองหญ้าไซ,Nong Ya Sai,72,จ. สุพรรณบุรี,Suphan Buri,14.831,99.919
4,480206,ต. มหาชัย,Mahachai,4802,อ. ปลาปาก,Pla Pak,48,จ. นครพนม,Nakhon Phanom,17.247,104.492
4,310401,ต. นางรอง,Nang Rong,3104,อ. นางรอง,Nang Rong,31,จ. บุรีรัมย์,Buri Ram,14.673,102.806
4,801214,ต. ปากพนังฝั่งตะวันออก,Pak Phanang Fang Tawan Ok,8012,อ. ปากพนัง,Pak Phanang,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,8.397,100.200
4,711002,ต. หนองโสน,Nong Sano,7110,อ. เลาขวัญ,Lao Khwan,71,จ. กาญจนบุรี,Kanchanaburi,14.648,99.758
4,460505,ต. เหล่าไฮงาม,Lao Hai Ngam,4605,อ. กุฉินารายณ์,Kuchinarai,46,จ. กาฬสินธุ์,Kalasin,16.471,104.171
4,841503,ต. คลองฉนวน,Khlong Chanuan,8415,อ. เวียงสระ,Wiang Sa,84,จ. สุราษฎร์ธานี,Surat Thani,8.517,99.321
4,501103,ต. ป่าตุ้ม,Pa Tum,5011,อ. พร้าว,Phrao,50,จ. เชียงใหม่,Chiang Mai,19.370,99.266
4,320303,ต. พรมเทพ,Phrom Thep,3203,อ. ท่าตูม,Tha Tum,32,จ. สุรินทร์,Surin,15.351,103.622
4,820406,ต. โคกกลอย,Khok Kloi,8204,อ. ตะกั่วทุ่ง,Takua Thung,82,จ. พังงา,Phang-nga,8.252,98.306
4,341409,ต. หนองเหล่า,Nong Lao,3414,อ. ม่วงสามสิบ,Muang Sam Sip,34,จ. อุบลราชธานี,Ubon Ratchathani,15.443,104.679
4,620410,ต. โค้งไผ่,Khong Phai,6204,อ. ขาณุวรลักษบุรี,Khanu Woralaksaburi,62,จ. กำแพงเพชร,Kamphaeng Phet,16.108,99.657
4,810701,ต. ลำทับ,Lam Thap,8107,อ. ลำทับ,Lam Thap,81,จ. กระบี่,Krabi,7.960,99.348
4,320104,ต. นาดี,Na Di,3201,อ. เมืองสุรินทร์,Mueang Surin,32,จ. สุรินทร์,Surin,15.024,103.528
4,180501,ต. แพรกศรีราชา,Phraek Si Racha,1805,อ. สรรคบุรี,Sankhaburi,18,จ. ชัยนาท,Chai Nat,15.062,100.107
4,390304,ต. กุดดู่,Kut Du,3903,อ. โนนสัง,Non Sang,39,จ. หนองบัวลำภู,Nong Bua Lam Phu,16.971,102.650
4,920802,ต. ช่อง,Chong,9208,อ. นาโยง,Na Yong,92,จ. ตรัง,Trang,7.546,99.793
4,460903,ต. นามะเขือ,Na Makhuea,4609,อ. สหัสขันธ์,Sahatsakhan,46,จ. กาฬสินธุ์,Kalasin,16.678,103.638
4,320504,ต. ปรือ,Prue,3205,อ. ปราสาท,Prasat,32,จ. สุรินทร์,Surin,14.645,103.288
4,300811,ต. หนองบัวตะเกียด,Nong Bua Takiat,3008,อ. ด่านขุนทด,Dan Khun Thot,30,จ. นครราชสีมา,Nakhon Ratchasima,15.281,101.821
4,650803,ต. แม่ระกา,Mae Raka,6508,อ. วังทอง,Wang Thong,65,จ. พิษณุโลก,Phitsanulok,16.707,100.362
4,620201,ต. ไทรงาม,Sai Ngam,6202,อ. ไทรงาม,Sai Ngam,62,จ. กำแพงเพชร,Kamphaeng Phet,16.487,99.897
4,360117,ต. โคกสูง,Khok Sung,3601,อ. เมืองชัยภูมิ,Mueang Chaiyaphum,36,จ. ชัยภูมิ,Chaiyaphum,15.827,101.958
4,960905,ต. ร่มไทร,Rom Sai,9609,อ. สุคิริน,Sukhirin,96,จ. นราธิวาส,Narathiwat,6.048,101.759
4,341909,ต. โพธิ์ไทร,Pho Sai,3419,อ. พิบูลมังสาหาร,Phibun Mangsahan,34,จ. อุบลราชธานี,Ubon Ratchathani,15.216,105.158
4,390507,ต. บุญทัน,Bunthan,3905,อ. สุวรรณคูหา,Suwannakhuha,39,จ. หนองบัวลำภู,Nong Bua Lam Phu,17.582,102.140
4,210601,ต. ปลวกแดง,Pluak Daeng,2106,อ. ปลวกแดง,Pluak Daeng,21,จ. ระยอง,Rayong,12.978,101.226
4,840207,ต. พลายวาส,Phlai Wat,8402,อ. กาญจนดิษฐ์,Kanchanadit,84,จ. สุราษฎร์ธานี,Surat Thani,9.184,99.518
4,310105,ต. สะแกโพรง,Sakae Phrong,3101,อ. เมืองบุรีรัมย์,Mueang Buri Ram,31,จ. บุรีรัมย์,Buri Ram,14.853,102.942
4,720605,ต. ทะเลบก,Thale Bok,7206,อ. ดอนเจดีย์,Don Chedi,72,จ. สุพรรณบุรี,Suphan Buri,14.708,99.838
4,300117,ต. โคกกรวด,Khok Kruat,3001,อ. เมืองนครราชสีมา,Mueang Nakhon Ratchasima,30,จ. นครราชสีมา,Nakhon Ratchasima,14.897,101.974
4,480304,ต. ไชยบุรี,Chai Buri,4803,อ. ท่าอุเทน,Tha Uthen,48,จ. นครพนม,Nakhon Phanom,17.636,104.433
4,650805,ต. วังพิกุล,Wang Phikun,6508,อ. วังทอง,Wang Thong,65,จ. พิษณุโลก,Phitsanulok,16.775,100.358
4,410502,ต. บุ่งแก้ว,Bung Kaeo,4105,อ. โนนสะอาด,Non Sa-at,41,จ. อุดรธานี,Udon Thani,16.969,102.981
4,300601,ต. จักราช,Chakkarat,3006,อ. จักราช,Chakkarat,30,จ. นครราชสีมา,Nakhon Ratchasima,15.027,102.432
4,550608,ต. แสนทอง,Saen Thong,5506,อ. ท่าวังผา,Tha Wang Pha,55,จ. น่าน,Nan,19.140,100.751
4,330412,ต. ภูเงิน,Phu Ngoen,3304,อ. กันทรลักษ์,Kantharalak,33,จ. ศรีสะเกษ,Si Sa Ket,14.745,104.571
4,490306,ต. นาสะเม็ง,Na Sameng,4903,อ. ดอนตาล,Don Tan,49,จ. มุกดาหาร,Mukdahan,16.287,104.837
4,930306,ต. หานโพธิ์,Han Pho,9303,อ. เขาชัยสน,Khao Chaison,93,จ. พัทลุง,Phatthalung,7.541,100.195
4,321008,ต. บ้านจารย์,Ban Chan,3210,อ. สังขะ,Sangkha,32,จ. สุรินทร์,Surin,14.561,103.749
4,260303,ต. บ้านพริก,Ban Phrik,2603,อ. บ้านนา,Ban Na,26,จ. นครนายก,Nakhon Nayok,14.252,100.976
4,431501,ต. เฝ้าไร่,Fao Rai,4315,อ. เฝ้าไร่,Fao Rai,43,จ. หนองคาย,Nong Khai,17.969,103.270
4,720908,ต. ดอนคา,Don Kha,7209,อ. อู่ทอง,U Thong,72,จ. สุพรรณบุรี,Suphan Buri,14.452,99.854
4,601205,ต. พุนกยูง,Phu Nok Yung,6012,อ. ตากฟ้า,Tak Fa,60,จ. นครสวรรค์,Nakhon Sawan,15.402,100.467
4,300406,ต. หนองมะนาว,Nong Manao,3004,อ. คง,Khong,30,จ. นครราชสีมา,Nakhon Ratchasima,15.500,102.280
4,400602,ต. ศรีสุข,Si Suk,4006,อ. สีชมพู,Si Chomphu,40,จ. ขอนแก่น,Khon Kaen,16.751,102.206
4,920609,ต. เขาปูน,Khao Pun,9206,อ. ห้วยยอด,Huai Yot,92,จ. ตรัง,Trang,7.803,99.668
4,820106,ต. สองแพรก,Song Phraek,8201,อ. เมืองพังงา,Mueang Phang-nga,82,จ. พังงา,Phang-nga,8.603,98.554
4,431602,ต. นาทับไฮ,Na Thap Hai,4316,อ. รัตนวาปี,Rattanawapi,43,จ. หนองคาย,Nong Khai,18.177,103.306
4,801703,ต. วังหิน,Wang Hin,8017,อ. บางขัน,Bang Khan,80,จ. นครศรีธรรมราช,Nakhon Si Thammarat,7.984,99.554
4,810703,ต. ทุ่งไทรทอง,Thung Sai Thong,8107,อ. ลำทับ,Lam Thap,81,จ. กระบี่,Krabi,8.004,99.311
4,321503,ต. ตรวจ,Truat,3215,อ. ศรีณรงค์,Si Narong,32,จ. สุรินทร์,Surin,14.802,103.846
4,471603,ต. ทุ่งแก,Thung Kae,4716,อ. เจริญศิลป์,Charoen Sin,47,จ. สกลนคร,Sakon Nakhon,17.602,103.528
4,361205,ต. หนองสังข์,Nong Sang,3612,อ. แก้งคร้อ,Kaeng Khro,36,จ. ชัยภูมิ,Chaiyaphum,16.242,102.382
4,410506,ต. โคกกลาง,Khok Klang,4105,อ. โนนสะอาด,Non Sa-at,41,จ. อุดรธานี,Udon Thani,16.929,102.911
4,410307,ต. โนนหวาย,Non Wai,4103,อ. หนองวัวซอ,Nong Wua So,41,จ. อุดรธานี,Udon Thani,17.142,102.601
4,400402,ต. บ้านเม็ง,Ban Meng,4004,อ. หนองเรือ,Nong Ruea,40,จ. ขอนแก่น,Khon Kaen,16.435,102.460
4,480114,ต. วังตามัว,Wang Ta Mua,4801,อ. เมืองนครพนม,Mueang Nakhon Phanom,48,จ. นครพนม,Nakhon Phanom,17.312,104.492
4,160417,ต. นิคมลำนารายณ์,Nikhom Lam Narai,1604,อ. ชัยบาดาล,Chai Badan,16,จ. ลพบุรี,Lop Buri,15.264,101.150
4,810704,ต. ดินแดง,Din Daeng,8107,อ. ลำทับ,Lam Thap,81,จ. กระบี่,Krabi,8.011,99.373
4,471602,ต. เจริญศิลป์,Charoen Sin,4716,อ. เจริญศิลป์,Charoen Sin,47,จ. สกลนคร,Sakon Nakhon,17.568,103.561
4,601110,ต. เนินขี้เหล็ก,Noen Khi Lek,6011,อ. ลาดยาว,Lat Yao,60,จ. นครสวรรค์,Nakhon Sawan,15.839,99.858
4,570111,ต. แม่กรณ์,Mae Kon,5701,อ. เมืองเชียงราย,Mueang Chiang Rai,57,จ. เชียงราย,Chiang Rai,19.862,99.698
